ISO,internet,year,elec,capital,hc,water,contract,rail,ed,land,truck
OMN,-0.002899328,1995,0.001612378,3.584191155234936e-09,0.0001957,-0.01559777,0.010756166,0.002797097,-0.06506428,-9.15E-05,0.005715729
PRT,-0.003013153,1995,0.026950669,1.1919016883187256e-08,0.000717861,-0.084574155,0.05153995,0.019620327,-0.062563687,-0.001646055,0.043049392
GBR,-0.003046185,1995,0.022644707,2.3641159205209842e-08,0.001051617,-0.079118038,0.050058081,0.018939081,-0.03222972,-0.001116528,0.035082158
RUS,-0.003307271,1995,0.032928321,9.157493412928829e-09,0.000645826,-0.040804343,0.006565103,0.028480322,-0.044344303,0.001289995,0.031455805
AUS,-0.003357321,1995,0.041401923,8.785914964739019e-09,0.000720749,-0.064976241,0.02646869,0.032177,-0.048479377,0.003719663,0.049684064
KOR,-0.003892348,1995,0.027491305,2.011844829600573e-08,0.000919737,-0.086640098,0.049945185,0.017284323,-0.020232123,-0.00264095,0.033853635
NZL,-0.004092883,1995,0.02604142,1.428648324101496e-08,0.001064274,-0.066883947,0.032924764,0.023322682,-0.06175755,0.00203457,0.07667181
GAB,-0.00415293,1995,0.006288054,-2.17E-09,8.421091099150301e-05,-0.022412689,0.007783102,0.001575893,-0.033308987,0.000776332,0.003562367
BHR,-0.004178209,1995,0.061037778,9.968885305454936e-09,0.000646656,-0.050895189,0.000649289,0.019116963,-0.045952195,-0.001777039,0.040690976
ALB,-0.004452067,1995,0.019570443,-4.67E-10,0.000601917,-0.088494739,0.046768863,0.018088834,-0.108002235,-0.000715937,0.046862331
MEX,-0.004670445,1995,0.019544623,1.8042990664494344e-08,0.000942885,-0.0770096,0.054815187,0.016786271,-0.019525041,-0.000719267,0.036773802
ZWE,-0.004843691,1995,0.034684629,-3.94E-09,0.00027289,-0.027688812,0.022560809,0.032405312,-0.052064074,0.001802733,0.051362072
NLD,-0.005054693,1995,0.027681626,2.083247708415088e-08,0.000996185,-0.060622934,0.034861978,0.024594863,-0.043755857,-0.001149861,0.044904203
EGY,-0.005418693,1995,0.026386636,4.992056287071901e-10,0.000207287,-0.023989617,0.009837909,0.015108215,-0.045110108,-0.000918154,0.024909314
COG,-0.005843318,1995,0.0058298,-1.06E-09,0.00012492,-0.038662724,0.014068686,0.002730425,0.021476656,-0.000183234,0.017310092
URY,-0.005895582,1995,0.028116106,9.057535973590621e-09,0.000801511,-0.064635083,0.034027569,0.032816929,-0.08301422,0.002067244,0.07297706
JOR,-0.006183425,1995,0.043807038,7.870270866911325e-09,0.000666532,-0.071606858,0.024605467,0.03151346,-0.068101737,-0.001424242,0.040107345
USA,-0.006501765,1995,0.02279375,2.3138342707771478e-08,0.001067157,-0.078848978,0.051724637,0.019244119,-0.025579476,-0.000628368,0.034627155
IDN,-0.006709289,1995,0.026798436,3.7071759312158164e-09,0.000454199,-0.061914441,0.028547591,0.01714461,-0.048632512,-0.001238263,0.030466195
TTO,-0.006857463,1995,0.028616078,9.55386041173816e-09,0.000695523,-0.04212773,0.003190408,0.027721501,-0.03480658,-0.001865864,0.032641572
ARG,-0.00711244,1995,0.020835841,6.104552097385077e-09,0.000642079,-0.04043318,0.025084674,0.023826434,-0.069921152,0.003363493,0.048301213
MDA,-0.007302696,1995,0.021492874,9.050238691560107e-09,0.000835001,-0.063422362,0.034942286,0.027458945,-0.058651059,0.001476576,0.060006078
TUR,-0.007701556,1995,0.034314708,3.9833007173877475e-09,0.000518976,-0.070210845,0.042071383,0.026116045,-0.054973529,-0.001137116,0.045614665
KGZ,-0.008256095,1995,0.035899773,9.838993430768531e-11,0.000468536,-0.035741824,0.027012003,0.026094477,-0.046939973,0.001774207,0.05583122
BOL,-0.008719254,1995,0.040685737,-4.34E-09,0.000393572,-0.055089539,0.02126413,0.013846255,-0.037566361,0.002097588,0.037989756
THA,-0.008775275,1995,0.018539379,1.068108882110835e-08,0.000695275,-0.085509776,0.051567149,0.018935013,-0.030153256,-0.00214963,0.040612124
ISR,-0.008811969,1995,0.022457064,1.5207893904070937e-08,0.000810523,-0.087345952,0.047609998,0.011673147,0.000320789,-0.001758265,0.036203025
PAK,-0.0089242,1995,0.060296613,-9.16E-09,-5.99E-05,-0.060485211,0.034241375,0.0188288,-0.051338646,-0.002001594,0.049483835
BLR,-0.009021024,1995,0.039098699,1.4050178530372638e-08,0.000845946,-0.059151935,0.018386689,0.028797439,-0.044556773,-0.001168916,0.041892262
LBN,-0.00909886,1995,0.022845938,5.386732789910483e-09,0.000518067,-0.068014792,0.037612241,0.016128699,-0.044625582,-0.001245251,0.041172171
ZMB,-0.009110832,1995,0.066512065,2.3708736088944486e-09,0.000773305,-0.062552291,0.008598456,0.023259283,-0.058414943,0.000752853,0.071501442
IRL,-0.009165053,1995,0.020130868,2.5918937807502014e-08,0.00115167,-0.068988975,0.046602442,0.020294622,-0.027609321,-0.002018199,0.046741227
IND,-0.009224187,1995,0.036082062,2.0515643668792507e-09,0.000391766,-0.071359986,0.034855619,0.023432408,-0.049195615,-0.000950738,0.048310589
GRC,-0.010422827,1995,0.036064673,6.762025833034461e-09,0.000535822,-0.056821307,0.031403237,0.022365966,-0.059144323,-0.000645753,0.04130673
COL,-0.011656794,1995,0.020114953,1.1774482603988886e-09,0.000330571,-0.049620706,0.02024879,0.019497994,-0.058597668,-0.001170348,0.039346531
TGO,-0.011814561,1995,0.03476257,-8.79E-09,-0.000190445,-0.028014845,0.017087584,0.014046796,-0.034708038,0.001062155,0.027335384
DOM,-0.012039736,1995,0.009025586,-1.60E-10,0.000483432,-0.089648136,0.057068529,0.010730474,-0.066608551,-0.001670223,0.037436785
VNM,-0.012236903,1995,0.007653176,-2.96E-09,0.000207592,-0.058993449,0.030492493,0.016084862,-0.098406102,-0.000937428,0.039280067
SGP,-0.012291743,1995,0.012834781,2.0626864361603427e-08,0.000996234,-0.080178567,0.054946235,0.010097576,-0.013719174,-0.003369445,0.022402739
MYS,-0.012425759,1995,0.010336505,1.40382906655729e-08,0.000817765,-0.090511817,0.0537691,0.008405728,-0.004574389,-0.003123253,0.022128308
GIN,-0.012438851,1995,0.069592857,-3.27E-09,0.0002114,-0.081525146,0.02809984,0.013060442,0.007801701,0.002303353,0.035611609
ARM,-0.012458904,1995,0.027929555,-1.64E-09,0.000363598,-0.075526169,0.020570153,0.006671946,0.007679255,-0.001532139,0.036620325
PAN,-0.01256923,1995,0.004165911,6.23303627160705e-09,0.000542208,-0.072724845,0.047779764,0.006022247,-0.046763601,-0.002943669,0.02181708
MUS,-0.012582168,1995,0.011567688,-8.03E-09,0.000116187,-0.08954069,0.056174258,0.013308623,-0.058904405,-0.002493295,0.043238065
SLV,-0.012936266,1995,0.015779382,-1.95E-09,0.000288851,-0.076407981,0.041381707,0.011930142,-0.074801171,-0.002463927,0.049375507
COD,-0.013241966,1995,0.02519651,-4.46E-09,0.000176737,-0.08587631,0.027787724,0.007497376,9.287939851261932e-05,-0.000245572,0.051874941
LKA,-0.013821267,1995,0.009722663,-7.75E-09,0.000181685,-0.088620463,0.055470579,0.006390652,-0.066720286,-0.002779948,0.03950818
TUN,-0.01411777,1995,0.023430511,6.515499346961753e-10,0.000390584,-0.085289948,0.046590976,0.012218335,-0.071664862,-0.001528548,0.033839004
KHM,-0.014345372,1995,-0.001698579,-8.63E-09,0.000150636,-0.100340452,0.044784044,0.008136558,-0.043485604,6.138331217583079e-05,0.033145415
KEN,-0.014889405,1995,0.028571438,-2.18E-09,0.000283569,-0.053949042,0.021841229,0.021257864,-0.064701913,-0.002157224,0.057300313
PRY,-0.015321792,1995,0.01607842,-1.12E-08,3.3509916513958186e-05,-0.001863721,0.024105536,0.013910167,-0.074569666,0.008190662,0.036538879
AZE,-0.015569709,1995,0.02054182,-7.32E-09,-0.000269571,0.002825917,0.0121321,0.011892245,-0.043075989,0.002767043,0.029688233
GTM,-0.015839129,1995,0.014326496,-2.62E-09,0.000293776,-0.059222052,0.033847276,0.016726883,-0.072372955,-0.00219027,0.048393309
CUB,-0.016500043,1995,0.020575436,-8.17E-09,0.000487601,-0.063307061,0.020828995,0.030799728,-0.082618053,8.698083907536416e-05,0.04534827
ETH,-0.017018372,1995,0.007920775,-4.55E-09,0.000136429,-0.041281522,0.016440324,0.007942737,-0.120582209,-0.001399425,0.065209531
PER,-0.01726822,1995,0.045339655,1.6730634247317061e-09,0.000575344,-0.07032892,0.019706035,0.0139722,-0.055838222,0.000379527,0.067645805
BGD,-0.018465038,1995,0.008865065,-9.47E-09,1.9399239894580947e-05,-0.094724121,0.061032326,0.003699609,-0.087242975,-0.002650013,0.034468535
CMR,-0.018928232,1995,0.004390873,-5.97E-09,3.821434591969476e-05,-0.036185254,0.018221712,0.007151204,-0.043445014,-0.000362113,0.022059983
NIC,-0.019163806,1995,0.008134359,7.145746006301224e-10,0.000382011,-0.068862058,0.03115224,0.012587597,-0.053774002,-0.000225476,0.063303481
UGA,-0.019670854,1995,0.012833213,-4.34E-09,0.000100628,-0.04051963,0.005185474,0.010691198,-0.055727658,-0.002172983,0.07397622
CHL,-0.020309259,1995,0.047805044,4.436582535176382e-09,0.00081384,-0.065021108,0.023005566,0.023430091,-0.06551714,0.000189178,0.045322119
MMR,-0.020913044,1995,0.005057551,-7.29E-09,0.000231711,-0.066800615,0.032055394,0.019729007,-0.030407892,0.00097007,0.036439639
PHL,-0.021769367,1995,0.011268069,1.1165969596697434e-08,0.000749509,-0.094332688,0.054861644,0.005030753,-0.015243261,-0.003371501,0.022277968
PNG,-0.02216638,1995,0.032502937,-7.91E-09,9.158196429586312e-05,-0.059943109,0.01693434,0.005163424,-0.060444445,-0.000801384,0.028977688
BFA,-0.022582858,1995,0.013193844,-1.69E-08,-0.000860841,0.01152485,0.025286691,0.009916626,-0.098520719,0.005266527,0.037735924
MAR,-0.023530816,1995,0.02634725,4.734955545929867e-10,0.000362411,-0.080862238,0.043019123,0.010946734,-0.067271044,-0.00149153,0.030228601
MWI,-0.023761882,1995,0.00931716,-1.89E-08,-0.000436523,0.026420739,0.023951155,0.009855589,-0.05698935,-0.001169104,0.027387919
TKM,-0.023996912,1995,0.005155505,-2.04E-08,-0.001068053,0.048590156,0.015118282,0.00594252,-0.035829747,0.007218263,0.01764792
MNG,-0.024235703,1995,0.058227117,-1.02E-08,0.000341125,-0.085243876,0.027333686,0.014186238,-0.051699836,0.000335835,0.052042746
CYP,-0.024526832,1995,0.008626921,9.136907477685304e-09,0.000749798,-0.074977498,0.037964349,0.008783834,-0.122863018,-0.001272055,0.02419778
UZB,-0.02516525,1995,0.016415554,-1.93E-08,-0.001028433,0.036658621,0.01784067,0.009171234,-0.05160038,0.007301247,0.024058345
GHA,-0.026057806,1995,0.016429972,-8.80E-09,1.7582527524528734e-05,-0.050768325,0.02595054,0.011202262,-0.030017701,-0.001215464,0.032099279
TJK,-0.026461384,1995,0.011328255,-1.29E-08,-0.000641104,0.051182244,0.011123788,0.00777905,-0.057126008,0.004836504,0.018466494
MLI,-0.027108945,1995,0.004931518,-2.25E-08,-0.001174078,0.042514097,0.025991448,0.005700726,-0.029743478,0.007610672,0.01823013
CIV,-0.027526386,1995,0.010897532,-1.06E-08,-6.62E-05,-0.034846346,0.024582519,0.011036573,-0.042960411,-0.00143172,0.031929424
CRI,-0.028117742,1995,0.00594392,-1.54E-09,0.000421802,-0.053165448,0.040667383,0.008296711,-0.059136674,-0.002564967,0.034171229
HND,-0.028283861,1995,0.002428087,-5.79E-09,0.000227694,-0.074343231,0.047669089,0.004252398,-0.084683173,-0.002369512,0.037663685
MDG,-0.028752409,1995,0.009019227,-5.49E-09,0.000309312,-0.05868896,0.035209593,0.007881768,-0.064146479,-0.001467363,0.039144362
JAM,-0.028779337,1995,0.015278193,1.9529132298072886e-09,0.000551011,-0.086057084,0.04984411,0.011561677,-0.075907535,-0.000754286,0.036865582
TZA,-0.030068384,1995,0.011901199,-1.12E-08,-0.000141124,-0.017796934,0.022106169,0.009390975,-0.045906078,0.000457107,0.039100815
ECU,-0.034166144,1995,-0.002237362,-2.56E-09,0.000248139,-0.03270735,0.024145543,0.003817638,-0.053268821,-0.001486441,0.017512075
MRT,-0.037730549,1995,0.042655849,4.4127327970599375e-09,0.0006288,-0.097950962,0.035710906,0.004370679,-0.066580084,0.004248598,0.014442694
MOZ,-0.038119196,1995,0.006359515,-6.09E-09,0.000195359,-0.050912801,0.034306633,0.014728726,-0.040914502,0.001902671,0.023147725
SEN,-0.039099966,1995,0.001149287,5.31014964074104e-10,0.000120935,-0.08574093,0.026641915,0.004663693,-0.063338205,-0.000542778,0.028990228
BIH,0.010347027,1996,0.032221507,6.749060185241037e-09,0.000750451,-0.073356786,0.042294731,0.025485662,-0.078280223,0.000651263,0.051074863
LBR,0.009126935,1996,0.013724794,2.366872298077222e-09,0.000329415,-0.103450183,0.038660908,0.004562399,-0.031013438,-0.002224956,0.036745731
AUT,0.007551738,1996,0.03738183,2.5634273339568313e-08,0.001121892,-0.081431505,0.04796917,0.028304792,-0.053660164,-0.000871659,0.045076308
CZE,0.007444955,1996,0.040195186,2.0033406136549756e-08,0.001046612,-0.078545777,0.044204943,0.034937434,-0.053638827,-0.000430007,0.046382818
UKR,0.00721496,1996,0.053196019,1.0952317814334891e-08,0.000940038,-0.063210817,0.021647453,0.053512987,-0.048574476,0.001927971,0.063747987
POL,0.006988591,1996,0.035976961,1.4425220676904409e-08,0.000923212,-0.080601599,0.042354642,0.032132773,-0.067341772,-0.000161127,0.047974617
ITA,0.005729386,1996,0.027396704,2.1410141988337293e-08,0.000992297,-0.083325103,0.050997601,0.021550384,-0.064333747,-0.001313742,0.041410321
SVK,0.004999414,1996,0.04413884,1.7681105820969457e-08,0.000975875,-0.072484818,0.034619687,0.037701463,-0.06178092,-0.000433267,0.049310163
SVN,0.004699134,1996,0.031228067,2.125543212357388e-08,0.00105372,-0.085013548,0.051205707,0.023977782,-0.060555626,-0.000889782,0.043375263
DNK,0.004164118,1996,0.019133662,2.1399155547740094e-08,0.00102285,-0.079387685,0.040997156,0.019388388,-0.056782838,-0.000415651,0.053031849
SWE,0.004150703,1996,0.031692005,2.7067947342008248e-08,0.001207495,-0.087264609,0.05217405,0.026192948,-0.047191745,-0.000533082,0.037922022
DEU,0.003503948,1996,0.03047398,2.7922317360227537e-08,0.001196874,-0.080058031,0.053290102,0.024372193,-0.04582892,-0.000882624,0.041610483
FIN,0.003394229,1996,0.045452595,2.5825283622030697e-08,0.001130785,-0.078474177,0.039954539,0.033267688,-0.056902493,-0.000500077,0.041083685
HRV,0.002977356,1996,0.026066973,1.1145851256977617e-08,0.000761217,-0.07469591,0.035395974,0.019202971,-0.073147629,-0.001337057,0.038897566
LVA,0.001688916,1996,0.023271712,5.348850986931444e-09,0.000568449,-0.053179944,0.01724565,0.019128792,-0.052945854,-0.000760878,0.033789004
ROU,0.001406988,1996,0.033914663,7.793299315823274e-09,0.000733979,-0.072960589,0.034817077,0.028636214,-0.077570972,-3.17E-05,0.045540011
EST,0.001302398,1996,0.028525692,9.329100741717034e-09,0.000764902,-0.071794925,0.032494371,0.021360657,-0.055217606,-0.001011881,0.040767742
HUN,0.001117566,1996,0.028044274,1.7328851684892982e-08,0.000958839,-0.07406609,0.044169569,0.022591575,-0.057831455,-0.000662312,0.050666318
BRA,0.000926643,1996,0.044022432,8.59816596050226e-09,0.000780101,-0.065210588,0.030088252,0.032385755,-0.07649141,0.001823801,0.053770758
CAN,0.000429292,1996,0.032875505,2.093349262956921e-08,0.001045187,-0.07195264,0.046182042,0.025495349,-0.057493032,0.000870725,0.04065641
LBY,0.000212794,1996,0.002093636,1.2122727089913954e-09,8.378843441788315e-05,0.002082943,-0.004509336,0.002992694,-0.042154336,-0.000289595,0.001429726
SRB,6.951958552525738e-19,1996,-1.18E-18,1.5628774033306e-13,8.807813323443062e-19,4.697846302275446e-19,-1.13E-18,-1.10E-18,1.5032469434751872e-17,6.522793469926803e-19,-9.86E-18
NAM,9.8092424095382e-20,1996,-1.13E-17,4.791749359082479e-14,-4.40E-19,5.502576008888965e-18,7.681397054472979e-18,2.6627292385888293e-18,2.68936841558874e-17,-5.76E-19,4.634632519162196e-18
SWZ,-6.25E-20,1996,-2.61E-18,-5.86E-15,-3.48E-19,2.4710068897506532e-18,1.583190029673043e-18,1.3937587241689758e-19,3.7790319578246336e-18,-7.99E-19,-6.47E-18
BWA,-3.49E-18,1996,-1.05E-17,-5.67E-14,-7.21E-19,8.428420577976871e-17,1.0392302143624533e-17,2.0758379039176322e-17,-1.71E-17,5.384986647058317e-19,2.823042884195827e-17
NGA,-0.000390799,1996,-0.000780676,-8.50E-10,-3.61E-05,0.002516455,-0.000227454,0.000454832,-0.091417841,-3.86E-05,-0.00117687
SAU,-0.000423084,1996,0.005252882,3.193711616261576e-09,0.000178478,-0.001259313,-0.003341574,0.004727589,-0.045135716,-0.000550991,0.004417529
KWT,-0.0004307,1996,0.001966421,1.718631640628424e-09,0.00014113,-0.001215615,-0.005245253,0.002268723,-0.043866271,-0.000517674,0.001866882
NOR,-0.000478534,1996,0.015866947,1.1696796995843666e-08,0.000520581,-0.030772905,0.010699404,0.011546493,-0.054227196,-0.000258228,0.015896388
JPN,-0.000551874,1996,0.023153941,2.9678117779511607e-08,0.001220869,-0.09230991,0.066164696,0.019489149,-0.022654242,-0.001919152,0.03494279
KAZ,-0.000593519,1996,0.045816871,7.213436396509056e-09,0.000697019,-0.037248604,0.011886113,0.038991163,-0.053333772,0.0033786,0.039713668
BEL,-0.000619272,1996,0.037238613,2.235647288181924e-08,0.001035533,-0.072132681,0.041971307,0.029328888,-0.052825302,-0.000763473,0.049770621
QAT,-0.000701065,1996,0.00411577,2.7516243493949263e-09,0.000132531,-0.003102786,-0.00089324,0.004284404,-0.049219409,-4.90E-05,0.002356523
CHE,-0.000759604,1996,0.022580316,2.858640327916012e-08,0.001083347,-0.083330563,0.046118818,0.017892491,-0.0268573,-0.002115956,0.034613249
DZA,-0.000834276,1996,0.003925547,7.808441317957298e-09,0.000417695,-0.001544919,-0.006814184,0.003563982,-0.045551064,-0.000769823,0.003992348
ZAF,-0.00089578,1996,0.051463832,8.320750351965311e-09,0.000664023,-0.06825459,0.023071623,0.039221749,-0.057107729,0.001157496,0.049747035
ARE,-0.001018226,1996,0.00459314,4.064973894417539e-09,0.000212226,-0.010021795,0.004868824,0.004281674,-0.060543636,-0.00037906,0.006581394
YEM,-0.001052178,1996,-0.00084774,3.7225217368571087e-10,3.176155022033787e-05,0.000549046,-0.002081699,0.000459533,-0.039917158,-0.000172769,0.000562611
RUS,-0.001100826,1996,0.024156517,1.0655479003362948e-08,0.00066959,-0.034263269,0.006943078,0.022126208,-0.051240891,0.00069953,0.023786146
LAO,-0.001314771,1996,0.014663924,-6.04E-09,0.000311834,-0.095505965,0.055258891,0.010872882,-0.080107316,-0.001082164,0.043592226
FRA,-0.001731502,1996,0.028761119,2.3915189696342742e-08,0.00110412,-0.074961861,0.048086822,0.024615267,-0.050213513,-0.000251189,0.043369893
IRN,-0.001741907,1996,0.003268245,-9.73E-11,3.609717149554272e-06,0.002196137,0.000189497,0.001964014,-0.05109451,-0.000124876,0.002609483
VEN,-0.001772042,1996,0.015472986,3.1385570226439963e-09,0.000322932,-0.015912902,-0.004519095,0.011720596,-0.049548766,-0.001005758,0.014030504
CHN,-0.001812478,1996,0.019099044,8.382687288537387e-09,0.000695889,-0.088683959,0.054442872,0.014017881,-0.053619592,-0.002153369,0.037278006
LTU,-0.001881052,1996,0.0276665,9.210911357699878e-09,0.000771758,-0.068373299,0.03038012,0.020977545,-0.056078719,-0.000646467,0.041712977
PRT,-0.002428852,1996,0.0259411,1.3493668588232464e-08,0.000767726,-0.086015415,0.05470386,0.019010117,-0.072491595,-0.001504384,0.043516968
ESP,-0.002513468,1996,0.027506732,2.2949296260841223e-08,0.001062305,-0.07542928,0.053088989,0.02396896,-0.060978771,-0.000560867,0.043471442
OMN,-0.002571055,1996,0.001874985,4.017731154632537e-09,0.000208811,-0.015418358,0.011012894,0.003088044,-0.071065457,-0.000142675,0.005738983
NZL,-0.003243018,1996,0.025296511,1.4711285001631994e-08,0.001082541,-0.066120511,0.032629126,0.023064789,-0.074018928,0.001868274,0.077991752
GBR,-0.003338651,1996,0.021007568,2.3894675052119574e-08,0.001062234,-0.078985564,0.050830823,0.01793624,-0.043677156,-0.00112942,0.033348873
GEO,-0.003365858,1996,0.038772125,5.388274327195616e-09,0.000666427,-0.054816948,0.021239477,0.030508324,-0.05283077,-0.000192592,0.046422595
GAB,-0.003429228,1996,0.000748847,-1.56E-09,6.51703579254714e-05,-0.016226423,0.005566403,0.00054535,-0.037973281,0.000341771,0.001700129
AUS,-0.003450663,1996,0.038687228,9.135295873794652e-09,0.000740183,-0.054689946,0.024431523,0.030230964,-0.058340797,0.004327468,0.045806306
KOR,-0.003536316,1996,0.028267815,1.9682516575408933e-08,0.000897053,-0.08435704,0.048130377,0.017483654,-0.033602817,-0.002533741,0.035232079
BHR,-0.003624215,1996,0.053468488,9.294318499160072e-09,0.000625637,-0.049063681,0.001138221,0.017103751,-0.057575757,-0.00186624,0.037261554
